UserID,clicks_in_last_90_articles,ActivityCentrality,ReceivedNegative,ReceivedPositive,VoteNegative,VotePositive,PostReplied,UserFollowed,GotPostReplied,GotFollowers,PostsAmount,TopicsPostedIn,TopicsDiversity
4,-0.1619735858460008,-0.3889079082505991,-0.13234077750206782,-0.17340619307832422,-0.13471502590673576,-0.140597539543058,-0.143646408839779,0.0,-0.1679790026246719,0.0,-0.12225913621262459,-0.5066666666666667,1.000000248016958
30,0.18190879641166244,-0.0732625813077714,0.2547559966914806,0.032058287795992714,-0.11744386873920552,-0.028119507908611598,-0.04419889502762431,0.0,0.22572178477690288,0.0,-0.00132890365448505,0.02666666666666667,-0.7651250857094082
38,0.18440069773237014,-0.3765833618623759,-0.12241521918941274,-0.13479052823315119,-0.14853195164075994,-0.1757469244288225,-0.09392265193370165,0.0,-0.14173228346456693,0.0,-0.09302325581395349,-0.26666666666666666,0.11199481096873265
77,-0.48093695489658694,-0.05272167066073267,0.8105872622001654,0.17632058287795993,-0.15198618307426598,-0.17965241163835188,0.20994475138121546,0.0,0.4409448818897638,0.0,0.3388704318936877,0.26666666666666666,-0.8185083327459468
106,0.6354348367804646,-0.42656624443683666,-0.13234077750206782,-0.17777777777777778,-0.15198618307426598,-0.178871314196446,-0.143646408839779,0.0,-0.1732283464566929,0.0,-0.12491694352159469,-0.56,
148,0.029902815848492453,-0.2286888052036974,-0.02315963606286187,-0.0633879781420765,-0.031088082901554404,-0.10701034954110525,0.09944751381215469,0.0,0.031496062992125984,0.0,0.018604651162790697,0.21333333333333335,-0.5196501654596706
164,0.039870421131323275,-0.42382745635056485,-0.13234077750206782,-0.17777777777777778,-0.14507772020725387,-0.1757469244288225,-0.143646408839779,0.0,-0.1732283464566929,0.0,-0.12491694352159469,-0.56,
246,-0.3737851981061557,-0.4142416980486135,-0.13234077750206782,-0.17777777777777778,-0.08290155440414508,-0.16324936535832846,-0.143646408839779,0.0,-0.1732283464566929,0.0,-0.12491694352159469,-0.56,
254,0.3737851981061557,-0.3416638137624101,-0.13234077750206782,-0.17122040072859745,-0.08290155440414508,-0.08904510837727006,-0.11602209944751381,1.3333333333333333,-0.1732283464566929,0.16666666666666666,-0.10764119601328903,-0.29333333333333333,0.10162012042208968
274,-0.371293296785448,-0.3895926052721671,-0.12903225806451613,-0.14863387978142076,-0.12780656303972365,-0.17652802187072839,-0.11602209944751381,0.0,-0.13123359580052493,0.0,-0.10232558139534884,-0.26666666666666666,-0.05523158405181672
304,-0.029902815848492453,0.7648065730914069,1.32671629445823,1.4593806921675774,0.10362694300518134,0.11872681116969341,0.9723756906077348,0.0,1.1286089238845145,0.0,0.5953488372093023,0.6933333333333334,-0.8880829328288576
356,-0.4983802641415409,-0.24032865457035266,-0.016542597187758478,-0.034972677595628415,-0.10362694300518134,-0.13981644210115213,0.0,0.0,-0.06299212598425197,0.0,-0.011960132890365448,-0.13333333333333333,-0.4951557903463114
360,-0.3463742835783709,-0.3122218418349881,-0.13234077750206782,-0.1551912568306011,0.09326424870466321,-0.0632688927943761,-0.13259668508287292,0.0,-0.16272965879265092,0.0,-0.11694352159468438,-0.4,1.000000248016958
377,-0.21679541490157028,0.33960972269770623,-0.13234077750206782,-0.17632058287795993,0.2694300518134715,1.1357156805311464,-0.143646408839779,0.0,-0.1679790026246719,0.0,-0.12358803986710963,-0.5333333333333333,1.000000248016958
472,0.29653625716421683,1.5734337555631632,1.8676592224979323,1.8222222222222222,-0.12435233160621761,0.28353837141183363,1.856353591160221,0.0,1.8267716535433072,0.6666666666666666,1.8750830564784053,0.72,-0.8665237806684258
508,-0.23673062546723192,-0.4053406367682301,-0.12903225806451613,-0.17340619307832422,-0.1381692573402418,-0.16324936535832846,-0.13259668508287292,0.0,-0.15748031496062992,0.0,-0.11694352159468438,-0.4266666666666667,0.7215940095770577
625,0.19187640169449324,-0.4183498801780212,-0.12903225806451613,-0.1690346083788707,-0.15198618307426598,-0.17965241163835188,-0.143646408839779,0.3333333333333333,-0.1679790026246719,0.0,-0.12358803986710963,-0.5333333333333333,1.000000248016958
626,0.24919013207077045,0.01369394043135911,0.05624483043837883,-0.038615664845173044,0.08635578583765112,0.3655536028119508,0.022099447513812154,2.0,0.015748031496062992,1.0,-0.015946843853820596,0.10666666666666667,-0.24014256434299613
629,0.8597059556441581,-0.40054775761725436,-0.12903225806451613,-0.1610200364298725,-0.14162348877374784,-0.16559265768404607,-0.13812154696132597,0.0,-0.16272965879265092,0.0,-0.11694352159468438,-0.4533333333333333,0.3372859133570042
807,0.18190879641166244,-0.38343033207805544,-0.12572373862696443,-0.15591985428051003,-0.06563039723661486,-0.15700058582308143,-0.11602209944751381,0.0,-0.1679790026246719,0.0,-0.10365448504983389,-0.29333333333333333,-0.4231764466569502
825,1.2883129828058832,0.10544334132146521,0.06617038875103391,-0.0058287795992714025,1.848013816925734,0.3671157976957625,-0.027624309392265192,0.0,-0.015748031496062992,0.3333333333333333,-0.01727574750830565,0.18666666666666668,-0.49630072327611413
896,-0.15200598056316997,-0.3800068469702157,-0.12241521918941274,-0.14790528233151184,-0.14162348877374784,-0.16559265768404607,-0.10497237569060773,0.6666666666666666,-0.13648293963254593,0.16666666666666666,-0.09302325581395349,-0.13333333333333333,-0.09208555637945637
1004,0.40617991527535585,-0.36083533036631293,-0.10587262200165426,-0.13114754098360656,-0.1381692573402418,-0.1616871704745167,-0.0718232044198895,0.0,-0.14173228346456693,0.0,-0.09435215946843854,-0.13333333333333333,-0.36225937655434776
1218,0.45103413904809453,0.6073262581307771,0.9793217535153019,1.0462659380692167,0.5181347150259067,0.04764694395625854,0.430939226519337,0.3333333333333333,0.5669291338582677,0.0,0.4584717607973422,0.4,-0.9272284403733655
1238,-0.5232992773486179,0.03081136597055803,0.12241521918941274,0.030601092896174863,0.14162348877374784,0.18746338605741067,0.055248618784530384,0.0,0.11548556430446194,0.0,0.04784053156146179,0.3466666666666667,-0.8781896822729789
1264,-0.3463742835783709,1.5077028414926392,1.8676592224979323,1.8222222222222222,0.0,-0.010935364186682289,1.856353591160221,0.0,1.8267716535433072,0.0,1.7714285714285714,1.0933333333333333,-0.7044709101093031
