UserID,clicks_in_last_90_articles,ActivityCentrality,ReceivedNegative,ReceivedPositive,VoteNegative,VotePositive,PostReplied,UserFollowed,GotPostReplied,GotFollowers,PostsAmount,TopicsPostedIn,MostPopularTopicPostsAmount,TopicsDiversity
8624,660.0,238.08764940239044,755.0,5683.0,0.0,0.0,433.0,0.0,457.0,3.0,1492.0,68.0,273.0,1.083688618864162
8633,256.0,237.05179282868528,81.0,1385.0,633.0,4444.0,172.0,1.0,117.0,4.0,479.0,32.0,118.0,1.1352510473405815
8647,170.0,58.64541832669323,110.0,499.0,6.0,142.0,137.0,0.0,143.0,1.0,414.0,30.0,97.0,1.1528856280155177
8814,152.0,6.613545816733068,5.0,53.0,1.0,20.0,5.0,0.0,12.0,0.0,39.0,17.0,8.0,1.3321107387768572
8930,83.0,58.00796812749004,158.0,221.0,482.0,706.0,57.0,5.0,77.0,2.0,162.0,17.0,91.0,1.110398334213326
8946,297.0,105.65737051792829,435.0,1598.0,48.0,66.0,81.0,0.0,213.0,3.0,427.0,47.0,94.0,1.1014748647658967
8982,424.0,524.3027888446215,917.0,6229.0,5006.0,16414.0,793.0,2.0,556.0,4.0,2154.0,68.0,548.0,1.0595070771864132
8996,69.0,49.083665338645424,87.0,514.0,2.0,42.0,196.0,0.0,135.0,1.0,422.0,44.0,45.0,1.2375471467654588
9030,123.0,37.92828685258964,82.0,482.0,3.0,78.0,50.0,1.0,67.0,1.0,248.0,6.0,179.0,1.2597489772647714
9038,480.0,136.25498007968127,30.0,427.0,158.0,2053.0,55.0,2.0,28.0,1.0,171.0,30.0,54.0,1.1113278432436076
9172,552.0,61.832669322709165,38.0,222.0,95.0,698.0,38.0,1.0,47.0,3.0,111.0,32.0,9.0,1.4702267883301525
9193,56.0,25.258964143426297,9.0,21.0,143.0,426.0,9.0,0.0,5.0,0.0,20.0,5.0,11.0,1.438551009577678
9194,56.0,39.920318725099605,85.0,160.0,135.0,386.0,13.0,7.0,39.0,0.0,104.0,24.0,34.0,1.1359291840732242
9206,20.0,45.418326693227094,43.0,639.0,1.0,8.0,32.0,0.0,55.0,0.0,77.0,10.0,23.0,1.3976365181689472
9281,410.0,165.8167330677291,157.0,963.0,456.0,1701.0,106.0,1.0,128.0,0.0,419.0,51.0,55.0,1.16110961677066
9309,1160.0,423.98406374501997,675.0,15899.0,567.0,1417.0,143.0,0.0,678.0,5.0,2148.0,77.0,239.0,1.1238048326737504
9388,409.0,129.64143426294822,1225.0,1720.0,177.0,128.0,395.0,0.0,422.0,1.0,1042.0,59.0,176.0,1.1055541331230572
9436,445.0,76.97211155378486,77.0,601.0,77.0,494.0,54.0,3.0,60.0,0.0,199.0,27.0,94.0,1.0815640580805328
9443,1198.0,64.70119521912352,16.0,235.0,67.0,679.0,25.0,0.0,25.0,0.0,69.0,33.0,9.0,1.2615274293756005
9471,559.0,29.40239043824701,47.0,378.0,2.0,7.0,3.0,0.0,50.0,0.0,54.0,23.0,12.0,1.2161038391221544
9525,93.0,31.394422310756973,26.0,194.0,12.0,226.0,19.0,2.0,9.0,0.0,74.0,14.0,37.0,1.1535649948951077
9538,354.0,17.290836653386457,11.0,123.0,22.0,208.0,0.0,1.0,8.0,1.0,13.0,6.0,7.0,1.3627760186366413
9598,112.0,2.0717131474103585,1.0,15.0,1.0,9.0,2.0,0.0,1.0,0.0,6.0,3.0,3.0,1.9477340410546757
9614,32.0,5.896414342629482,1.0,27.0,3.0,46.0,0.0,0.0,3.0,0.0,6.0,4.0,3.0,1.6487212707001282
9632,106.0,40.95617529880479,41.0,130.0,81.0,427.0,19.0,1.0,19.0,0.0,59.0,15.0,19.0,1.2300041506116504
9734,191.0,91.55378486055778,152.0,461.0,249.0,1162.0,17.0,1.0,59.0,1.0,80.0,23.0,23.0,1.1632627047563724
10025,28.0,2.7091633466135456,0.0,8.0,6.0,25.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.718281828459045
10058,460.0,261.35458167330677,400.0,5335.0,156.0,317.0,1043.0,4.0,792.0,0.0,2459.0,52.0,515.0,1.0961699664877231
10066,409.0,69.72111553784862,101.0,661.0,11.0,179.0,105.0,0.0,99.0,4.0,384.0,49.0,41.0,1.2106287715909418
10191,328.0,17.051792828685258,0.0,15.0,116.0,214.0,3.0,0.0,2.0,0.0,7.0,6.0,2.0,1.7920018256557555
10192,447.0,180.55776892430282,267.0,2557.0,66.0,594.0,426.0,1.0,247.0,0.0,1143.0,49.0,574.0,1.0414756014347175
10197,200.0,52.27091633466136,20.0,521.0,7.0,82.0,166.0,0.0,83.0,0.0,389.0,35.0,109.0,1.10734573715426
10339,370.0,148.52589641434264,49.0,1198.0,80.0,983.0,317.0,0.0,154.0,1.0,758.0,57.0,115.0,1.122588206988358
10370,225.0,9.721115537848606,0.0,0.0,76.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10379,808.0,136.41434262948206,653.0,1881.0,87.0,311.0,84.0,0.0,265.0,1.0,512.0,60.0,52.0,1.1783351637838406
10432,646.0,29.16334661354582,5.0,184.0,9.0,182.0,29.0,4.0,18.0,0.0,72.0,18.0,15.0,1.3056051720649522
10434,507.0,306.4541832669323,9.0,268.0,747.0,12541.0,80.0,0.0,35.0,1.0,169.0,27.0,27.0,1.2608983170937282
10468,484.0,0.5577689243027889,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.718281828459045
10478,122.0,85.2589641434263,297.0,981.0,32.0,445.0,92.0,0.0,120.0,0.0,279.0,23.0,97.0,1.1332119436651045
10518,249.0,165.0996015936255,360.0,1564.0,276.0,1354.0,93.0,0.0,128.0,1.0,403.0,51.0,70.0,1.1195033551520717
10581,223.0,131.79282868525897,369.0,2215.0,14.0,49.0,116.0,0.0,205.0,1.0,539.0,47.0,183.0,1.0646723845852477
10582,196.0,24.462151394422314,27.0,151.0,3.0,119.0,48.0,1.0,23.0,0.0,111.0,26.0,27.0,1.1713063426370869
10588,158.0,189.4820717131474,344.0,1190.0,333.0,2603.0,76.0,0.0,169.0,0.0,361.0,43.0,38.0,1.247236411034742
10609,274.0,172.74900398406376,30.0,176.0,788.0,4727.0,16.0,0.0,25.0,2.0,48.0,21.0,6.0,1.4636779048023556
10614,230.0,241.3545816733068,60.0,1329.0,914.0,4882.0,166.0,1.0,128.0,1.0,457.0,47.0,109.0,1.0933053551807135
10634,394.0,27.330677290836654,91.0,286.0,21.0,55.0,21.0,0.0,38.0,0.0,109.0,25.0,28.0,1.168492300448778
10867,562.0,2.549800796812749,0.0,2.0,7.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.718281828459045
10978,235.0,389.3227091633466,1376.0,5997.0,1587.0,5339.0,1993.0,0.0,978.0,4.0,4628.0,54.0,1210.0,1.0733982035942047
10992,670.0,367.0916334661355,3068.0,7486.0,9.0,12.0,2320.0,0.0,2762.0,4.0,5815.0,83.0,1110.0,1.065151810636812
10994,225.0,2.310756972111554,0.0,23.0,0.0,0.0,6.0,0.0,1.0,0.0,21.0,13.0,3.0,1.7133688813639787
11010,264.0,21.19521912350598,19.0,95.0,66.0,165.0,7.0,0.0,19.0,0.0,29.0,12.0,10.0,1.2733696655104045
11059,724.0,94.42231075697212,59.0,903.0,74.0,422.0,132.0,1.0,117.0,0.0,350.0,44.0,46.0,1.1887768260016816
11076,511.0,222.15139442231077,4.0,208.0,329.0,5778.0,86.0,5.0,27.0,1.0,174.0,26.0,50.0,1.1432169265875913
11118,47.0,5.896414342629482,0.0,2.0,4.0,80.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,2.718281828459045
11127,48.0,45.73705179282869,398.0,1156.0,36.0,83.0,133.0,0.0,234.0,7.0,552.0,22.0,443.0,1.0582733035076473
11196,70.0,7.729083665338646,0.0,43.0,5.0,55.0,7.0,3.0,2.0,0.0,18.0,8.0,8.0,1.3247847587288655
11316,448.0,36.17529880478087,1.0,27.0,261.0,522.0,5.0,0.0,5.0,0.0,7.0,5.0,2.0,2.0137527074704766
11320,576.0,49.72111553784861,0.0,3.0,50.0,796.0,2.0,3.0,1.0,0.0,5.0,4.0,2.0,1.8682459574322223
11448,487.0,80.2390438247012,69.0,409.0,344.0,765.0,60.0,0.0,44.0,0.0,155.0,29.0,28.0,1.210322314198135
11473,56.0,1.51394422310757,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11500,163.0,20.0796812749004,3.0,39.0,21.0,217.0,8.0,1.0,8.0,0.0,24.0,13.0,7.0,1.3017848231574614
11688,248.0,8.446215139442232,13.0,66.0,6.0,17.0,14.0,0.0,16.0,0.0,35.0,22.0,4.0,1.488438036900684
11721,82.0,26.932270916334662,68.0,308.0,18.0,26.0,9.0,1.0,34.0,1.0,67.0,26.0,10.0,1.2939406217903926
11750,577.0,183.02788844621514,237.0,1372.0,381.0,1658.0,142.0,1.0,201.0,0.0,447.0,57.0,58.0,1.144775687194574
11818,171.0,16.97211155378486,7.0,192.0,0.0,8.0,16.0,0.0,27.0,1.0,95.0,13.0,35.0,1.2321877017108347
11831,98.0,73.94422310756973,269.0,877.0,85.0,188.0,150.0,0.0,179.0,2.0,360.0,37.0,52.0,1.2057601369555766
11848,10.0,110.91633466135458,379.0,1599.0,128.0,213.0,122.0,0.0,181.0,5.0,399.0,29.0,154.0,1.0934542179234688
12070,330.0,12.58964143426295,0.0,0.0,27.0,161.0,1.0,4.0,1.0,0.0,3.0,3.0,1.0,2.718281828459045
12071,538.0,115.5378486055777,135.0,761.0,72.0,918.0,112.0,0.0,96.0,0.0,328.0,41.0,69.0,1.1229307728102311
12089,1040.0,26.53386454183267,32.0,335.0,7.0,17.0,2.0,0.0,32.0,0.0,46.0,22.0,7.0,1.3481068820497557
12109,130.0,19.9203187250996,6.0,177.0,5.0,62.0,12.0,0.0,18.0,1.0,39.0,19.0,11.0,1.2051485903249812
12129,298.0,41.99203187250996,54.0,518.0,4.0,12.0,38.0,0.0,51.0,0.0,147.0,39.0,16.0,1.265638734338531
12288,147.0,56.25498007968128,1.0,99.0,163.0,833.0,9.0,0.0,5.0,0.0,30.0,16.0,6.0,1.3668379411737963
12298,142.0,47.410358565737056,12.0,115.0,17.0,535.0,17.0,0.0,29.0,0.0,47.0,10.0,30.0,1.1696056803554813
12467,483.0,49.9601593625498,10.0,617.0,33.0,64.0,21.0,0.0,36.0,0.0,111.0,33.0,13.0,1.2952986142722027
12470,61.0,48.12749003984064,10.0,132.0,60.0,653.0,4.0,0.0,6.0,0.0,27.0,9.0,11.0,1.3135419572539493
12610,391.0,24.541832669322712,6.0,110.0,20.0,184.0,27.0,0.0,13.0,0.0,66.0,23.0,15.0,1.2108279088507712
12613,458.0,16.733067729083665,0.0,4.0,7.0,216.0,2.0,0.0,0.0,0.0,11.0,7.0,4.0,1.481206773246583
12636,697.0,200.9561752988048,76.0,2194.0,78.0,1396.0,79.0,4.0,172.0,2.0,478.0,41.0,83.0,1.1508079906236197
12649,249.0,15.219123505976096,35.0,153.0,6.0,11.0,18.0,0.0,23.0,0.0,63.0,13.0,28.0,1.1889575598403304
12659,237.0,140.8764940239044,358.0,1530.0,122.0,603.0,314.0,0.0,304.0,1.0,851.0,46.0,186.0,1.1045768998593284
12698,195.0,87.25099601593627,160.0,492.0,133.0,2018.0,93.0,9.0,67.0,2.0,235.0,15.0,208.0,1.0782296819446269
12700,222.0,155.5378486055777,547.0,2870.0,5.0,22.0,391.0,0.0,297.0,0.0,1344.0,50.0,542.0,1.0508444677618536
12867,234.0,41.832669322709165,101.0,250.0,63.0,198.0,203.0,1.0,117.0,1.0,668.0,24.0,426.0,1.067518144561809
13012,254.0,72.27091633466136,414.0,987.0,9.0,46.0,60.0,0.0,181.0,0.0,348.0,51.0,36.0,1.2086964727488332
13028,60.0,142.31075697211156,453.0,1413.0,0.0,750.0,88.0,0.0,176.0,1.0,381.0,58.0,74.0,1.0928290628043167
13038,99.0,56.89243027888446,35.0,91.0,84.0,747.0,23.0,0.0,18.0,2.0,50.0,25.0,6.0,1.3956124250860895
13062,264.0,136.25498007968127,185.0,412.0,969.0,2430.0,55.0,0.0,56.0,0.0,141.0,29.0,60.0,1.0844082893113407
13106,365.0,300.9561752988048,640.0,2121.0,1520.0,5638.0,287.0,1.0,285.0,0.0,722.0,51.0,286.0,1.0507450879492697
13120,876.0,393.46613545816734,996.0,13243.0,44.0,180.0,1476.0,0.0,1494.0,2.0,4134.0,73.0,1235.0,1.0469219281668307
13193,63.0,5.418326693227091,6.0,26.0,13.0,38.0,10.0,0.0,6.0,0.0,21.0,7.0,15.0,1.2214027581601699
13363,151.0,7.729083665338646,3.0,9.0,10.0,89.0,3.0,0.0,3.0,0.0,9.0,6.0,3.0,1.6487212707001282
13390,193.0,39.04382470119522,91.0,781.0,48.0,52.0,199.0,3.0,129.0,0.0,441.0,8.0,340.0,1.1760158801817542
13391,173.0,49.48207171314741,16.0,210.0,128.0,496.0,5.0,1.0,6.0,0.0,16.0,7.0,6.0,1.4636779048023556
13449,648.0,112.35059760956176,155.0,435.0,550.0,1538.0,49.0,0.0,51.0,3.0,155.0,23.0,81.0,1.0867582053014515
13455,127.0,79.60159362549801,226.0,839.0,72.0,260.0,159.0,0.0,103.0,0.0,420.0,34.0,231.0,1.054931605407466
13477,330.0,90.35856573705179,45.0,465.0,208.0,820.0,64.0,3.0,61.0,0.0,172.0,35.0,27.0,1.1996268882771284
13498,348.0,186.0557768924303,373.0,2907.0,367.0,533.0,590.0,1.0,526.0,2.0,1421.0,55.0,518.0,1.0511419555253325
13509,500.0,65.17928286852589,273.0,976.0,27.0,45.0,5.0,0.0,58.0,0.0,143.0,29.0,59.0,1.0871687671334818
13513,291.0,26.693227091633467,20.0,233.0,54.0,88.0,20.0,0.0,34.0,0.0,81.0,13.0,17.0,1.442699248547514
13579,228.0,4.780876494023905,1.0,5.0,36.0,54.0,2.0,0.0,2.0,0.0,6.0,5.0,2.0,1.8221188003905089
13581,321.0,1.1952191235059761,1.0,9.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,2.718281828459045
13583,465.0,22.62948207171315,0.0,0.0,21.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13632,98.0,56.01593625498008,236.0,757.0,24.0,59.0,22.0,0.0,96.0,0.0,195.0,45.0,60.0,1.07489418289916
13685,115.0,17.051792828685258,24.0,136.0,3.0,35.0,42.0,0.0,27.0,0.0,129.0,25.0,38.0,1.1454407227940275
13689,280.0,79.9203187250996,140.0,750.0,125.0,473.0,63.0,0.0,64.0,1.0,231.0,27.0,101.0,1.088399720194306
13701,15.0,17.37051792828685,0.0,0.0,49.0,263.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
13833,249.0,0.5577689243027889,0.0,3.0,10.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.718281828459045
13867,209.0,57.84860557768925,103.0,654.0,101.0,195.0,29.0,2.0,39.0,0.0,187.0,23.0,86.0,1.0991530616961191
13878,189.0,4.54183266932271,0.0,11.0,4.0,39.0,4.0,0.0,4.0,0.0,13.0,8.0,2.0,2.2535347872132085
13892,990.0,69.56175298804781,5.0,71.0,476.0,1158.0,7.0,0.0,7.0,0.0,28.0,16.0,5.0,1.4190675485932571
13948,188.0,65.17928286852589,691.0,789.0,47.0,39.0,159.0,11.0,180.0,1.0,553.0,49.0,77.0,1.1578533356716054
13950,617.0,110.199203187251,125.0,102.0,564.0,2724.0,35.0,0.0,22.0,0.0,97.0,13.0,22.0,1.4037691081018415
14001,229.0,150.3585657370518,344.0,1632.0,61.0,766.0,244.0,0.0,151.0,0.0,710.0,53.0,219.0,1.063079604960357
14157,218.0,15.378486055776893,0.0,34.0,2.0,165.0,3.0,1.0,1.0,0.0,9.0,6.0,3.0,1.6487212707001282
14268,32.0,3.266932270916335,0.0,18.0,3.0,20.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,2.117000016612675
14285,434.0,271.1553784860558,0.0,19.0,759.0,10853.0,4.0,1.0,2.0,0.0,13.0,10.0,2.0,1.9155408290138962
14397,560.0,88.28685258964143,88.0,756.0,57.0,534.0,17.0,1.0,67.0,0.0,157.0,35.0,22.0,1.226170752474199
14421,125.0,165.1792828685259,19.0,397.0,588.0,3981.0,2.0,12.0,22.0,3.0,41.0,6.0,22.0,1.3642516828332305
14431,91.0,10.278884462151396,0.0,0.0,14.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14446,301.0,22.62948207171315,2.0,151.0,21.0,137.0,4.0,2.0,5.0,2.0,14.0,11.0,2.0,1.8895971087303076
14476,114.0,0.0796812749003984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14490,53.0,21.03585657370518,64.0,251.0,0.0,4.0,4.0,0.0,33.0,0.0,62.0,22.0,8.0,1.422296369838022
14635,120.0,5.0199203187251,32.0,50.0,1.0,5.0,11.0,1.0,8.0,0.0,29.0,10.0,6.0,1.6214703050420796
14647,912.0,547.410358565737,1797.0,21768.0,5447.0,15604.0,1857.0,24.0,1325.0,25.0,5229.0,67.0,1082.0,1.0747951736859536
14654,225.0,49.40239043824701,13.0,116.0,110.0,600.0,50.0,0.0,35.0,0.0,119.0,19.0,39.0,1.1742078994861815
14667,349.0,163.66533864541833,580.0,1752.0,123.0,1003.0,76.0,6.0,261.0,2.0,465.0,59.0,112.0,1.0729042773755526
14694,606.0,435.5378486055777,1104.0,6557.0,611.0,4482.0,1154.0,2.0,1051.0,1.0,2872.0,72.0,513.0,1.0808590252106958
14868,157.0,189.00398406374504,185.0,1215.0,160.0,1926.0,553.0,0.0,246.0,0.0,1177.0,41.0,324.0,1.0926466042006546
14881,793.0,32.35059760956176,112.0,327.0,554.0,117.0,57.0,0.0,50.0,0.0,151.0,25.0,100.0,1.0622613661222289
14885,277.0,45.498007968127496,26.0,131.0,147.0,472.0,27.0,0.0,38.0,0.0,64.0,19.0,10.0,1.400517911872499
14983,418.0,16.97211155378486,15.0,132.0,1.0,142.0,6.0,0.0,12.0,0.0,30.0,5.0,22.0,1.3135419572539493
14996,614.0,3.266932270916335,0.0,9.0,10.0,31.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.718281828459045
15060,450.0,10.677290836653386,77.0,89.0,25.0,28.0,1.0,0.0,20.0,0.0,12.0,12.0,1.0,2.718281828459045
15102,350.0,35.93625498007968,0.0,0.0,139.0,533.0,1.0,2.0,1.0,0.0,4.0,4.0,1.0,2.718281828459045
15143,176.0,6.454183266932271,0.0,4.0,6.0,78.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,2.718281828459045
15168,113.0,9.721115537848606,7.0,33.0,22.0,88.0,8.0,0.0,1.0,0.0,21.0,14.0,3.0,1.6487212707001282
15283,291.0,148.52589641434264,387.0,2316.0,72.0,114.0,278.0,0.0,403.0,1.0,778.0,62.0,134.0,1.098169474817548
15305,535.0,375.05976095617535,516.0,7215.0,692.0,2569.0,759.0,0.0,776.0,8.0,2135.0,48.0,916.0,1.0497563002303685
15362,335.0,248.36653386454185,244.0,1744.0,161.0,2888.0,194.0,5.0,292.0,1.0,702.0,55.0,111.0,1.1218596554276326
15422,163.0,20.478087649402394,0.0,7.0,18.0,278.0,4.0,12.0,1.0,0.0,6.0,4.0,2.0,2.117000016612675
15428,136.0,72.27091633466136,56.0,305.0,323.0,688.0,101.0,1.0,59.0,0.0,247.0,34.0,45.0,1.175199485990198
15470,20.0,105.41832669322709,471.0,1623.0,16.0,101.0,81.0,0.0,217.0,1.0,476.0,60.0,56.0,1.152192520345748
15472,443.0,543.9043824701196,3084.0,21500.0,2905.0,7408.0,1740.0,1.0,2313.0,45.0,4619.0,76.0,1095.0,1.05707270068873
15478,464.0,147.56972111553785,207.0,458.0,1173.0,3046.0,90.0,0.0,69.0,0.0,204.0,34.0,61.0,1.1033606467066537
15500,23.0,3.7450199203187253,8.0,40.0,0.0,2.0,3.0,0.0,5.0,0.0,13.0,5.0,5.0,1.6820276496988864
15518,295.0,5.896414342629482,0.0,0.0,5.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15533,413.0,109.24302788844622,23.0,554.0,154.0,1300.0,105.0,0.0,56.0,1.0,257.0,42.0,42.0,1.156839375313695
15548,102.0,48.366533864541836,68.0,262.0,73.0,383.0,73.0,0.0,45.0,0.0,198.0,17.0,76.0,1.165617248787098
15797,678.0,76.17529880478088,171.0,705.0,121.0,317.0,62.0,0.0,101.0,1.0,333.0,44.0,93.0,1.084781190725006
15801,622.0,171.95219123505976,202.0,1312.0,261.0,1900.0,177.0,14.0,130.0,3.0,446.0,40.0,158.0,1.0731192776658665
15810,480.0,35.2191235059761,17.0,182.0,15.0,255.0,35.0,0.0,15.0,0.0,110.0,28.0,29.0,1.1450725303634528
15843,48.0,3.665338645418327,2.0,20.0,2.0,28.0,0.0,0.0,1.0,0.0,5.0,1.0,5.0,2.718281828459045
15887,765.0,34.342629482071715,93.0,139.0,88.0,342.0,12.0,1.0,25.0,0.0,51.0,15.0,11.0,1.3621861999838134
15891,46.0,3.904382470119522,0.0,2.0,21.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
15892,39.0,0.23904382470119523,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15898,38.0,159.28286852589642,1543.0,1439.0,86.0,814.0,367.0,0.0,488.0,4.0,1049.0,53.0,118.0,1.1826203961217667
15910,20.0,37.45019920318725,43.0,323.0,110.0,77.0,87.0,1.0,48.0,0.0,249.0,45.0,53.0,1.1100471764454225
15920,28.0,72.35059760956175,480.0,916.0,99.0,136.0,85.0,0.0,158.0,2.0,528.0,51.0,148.0,1.072457029460648
15938,796.0,237.45019920318728,335.0,2233.0,1437.0,3033.0,441.0,0.0,275.0,1.0,1078.0,54.0,368.0,1.055745531159761
15964,212.0,24.860557768924306,10.0,71.0,21.0,267.0,3.0,0.0,0.0,0.0,17.0,7.0,6.0,1.498945565764903
16030,285.0,25.41832669322709,20.0,133.0,114.0,181.0,14.0,2.0,16.0,0.0,50.0,22.0,14.0,1.1762573520797488
16044,478.0,121.35458167330677,1010.0,1361.0,773.0,681.0,184.0,0.0,260.0,1.0,599.0,37.0,187.0,1.0904311889610563
16074,785.0,197.21115537848607,463.0,2308.0,52.0,1267.0,364.0,0.0,326.0,4.0,1035.0,57.0,381.0,1.0488124418857423
16112,444.0,5.179282868525896,3.0,41.0,23.0,23.0,3.0,2.0,1.0,0.0,5.0,4.0,2.0,1.8682459574322223
16135,185.0,15.697211155378486,10.0,83.0,34.0,112.0,4.0,0.0,5.0,0.0,33.0,16.0,10.0,1.2290604306980486
16220,342.0,33.147410358565736,11.0,97.0,5.0,321.0,17.0,0.0,32.0,0.0,70.0,23.0,14.0,1.2428303319121348
16279,284.0,19.282868525896415,2.0,101.0,15.0,142.0,9.0,2.0,13.0,0.0,27.0,8.0,8.0,1.5248179105313266
16299,68.0,1.51394422310757,12.0,6.0,1.0,10.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.718281828459045
16359,155.0,10.677290836653386,12.0,98.0,9.0,22.0,11.0,0.0,26.0,0.0,38.0,9.0,12.0,1.4216978862071163
16411,160.0,4.302788844621515,0.0,45.0,2.0,7.0,3.0,0.0,3.0,0.0,10.0,6.0,4.0,1.5168967963882134
16435,809.0,127.25099601593625,106.0,683.0,283.0,1759.0,10.0,0.0,26.0,0.0,123.0,23.0,59.0,1.0948760057710212
16792,226.0,175.6175298804781,298.0,1424.0,518.0,1550.0,185.0,0.0,272.0,0.0,686.0,39.0,137.0,1.1369989473747917
16813,300.0,50.597609561752996,0.0,85.0,46.0,681.0,2.0,0.0,4.0,0.0,14.0,10.0,3.0,1.5946697582283156
16883,149.0,64.06374501992032,521.0,881.0,174.0,227.0,298.0,1.0,528.0,0.0,587.0,24.0,483.0,1.051942411914016
16943,136.0,23.02788844621514,38.0,207.0,12.0,166.0,13.0,9.0,20.0,7.0,47.0,4.0,38.0,1.3623491506624854
16963,121.0,66.37450199203188,87.0,396.0,108.0,532.0,165.0,0.0,87.0,0.0,344.0,29.0,161.0,1.0764595342304764
16989,80.0,107.72908366533865,398.0,1282.0,15.0,385.0,93.0,0.0,158.0,1.0,428.0,43.0,121.0,1.085738319615699
16994,460.0,51.79282868525897,39.0,135.0,186.0,665.0,16.0,0.0,18.0,2.0,49.0,15.0,12.0,1.312878719723356
17019,60.0,0.3187250996015936,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17126,199.0,4.780876494023905,0.0,49.0,28.0,6.0,1.0,0.0,6.0,0.0,10.0,8.0,2.0,1.8682459574322223
17142,237.0,13.944223107569721,6.0,85.0,22.0,83.0,9.0,0.0,17.0,0.0,41.0,17.0,7.0,1.4113374700724008
17229,29.0,66.61354581673307,319.0,1000.0,0.0,0.0,58.0,0.0,162.0,0.0,362.0,24.0,119.0,1.1351339939173484
17467,127.0,4.860557768924303,9.0,32.0,2.0,26.0,0.0,0.0,4.0,0.0,9.0,7.0,2.0,1.901907144218649
17469,353.0,101.75298804780877,643.0,572.0,541.0,1315.0,16.0,0.0,121.0,0.0,209.0,32.0,68.0,1.1008116750594241
17520,92.0,14.741035856573706,4.0,13.0,59.0,197.0,1.0,0.0,1.0,0.0,13.0,10.0,3.0,1.5423902651101746
17527,245.0,6.932270916334661,5.0,83.0,0.0,7.0,0.0,0.0,3.0,0.0,17.0,5.0,12.0,1.3275476039406868
17575,1446.0,481.593625498008,1549.0,11536.0,596.0,3727.0,1040.0,3.0,1421.0,6.0,3437.0,78.0,472.0,1.0978526653272458
17586,239.0,12.03187250996016,10.0,141.0,10.0,8.0,4.0,0.0,9.0,0.0,30.0,17.0,5.0,1.4232474205346857
17587,228.0,32.98804780876495,10.0,182.0,31.0,249.0,9.0,0.0,15.0,0.0,55.0,15.0,18.0,1.2259348596791446
17602,111.0,0.23904382470119523,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17619,103.0,94.66135458167331,184.0,1341.0,28.0,180.0,62.0,0.0,185.0,0.0,300.0,38.0,48.0,1.1787725488132093
17624,43.0,38.48605577689243,21.0,226.0,14.0,262.0,15.0,0.0,23.0,0.0,69.0,28.0,13.0,1.2087181761770531
17637,120.0,87.09163346613546,102.0,1342.0,2.0,45.0,81.0,0.0,117.0,1.0,290.0,21.0,85.0,1.1764071270018206
17639,244.0,69.72111553784862,82.0,389.0,96.0,613.0,10.0,0.0,43.0,0.0,62.0,20.0,12.0,1.2947703368128152
17668,242.0,6.294820717131475,1.0,63.0,0.0,13.0,4.0,0.0,6.0,0.0,19.0,10.0,4.0,1.608014197485783
17723,10.0,1.9123505976095618,0.0,14.0,14.0,9.0,1.0,0.0,0.0,0.0,7.0,4.0,4.0,1.5488302986341331
17727,53.0,11.07569721115538,2.0,27.0,27.0,128.0,5.0,0.0,3.0,0.0,9.0,5.0,3.0,1.8221188003905089
17743,161.0,51.713147410358566,11.0,14.0,228.0,960.0,6.0,0.0,5.0,0.0,17.0,5.0,10.0,1.4049475905635938
17805,315.0,87.41035856573706,58.0,480.0,413.0,850.0,51.0,0.0,66.0,0.0,184.0,31.0,41.0,1.1557712838011103
17806,342.0,1.0358565737051793,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
17839,367.0,72.43027888446215,97.0,425.0,29.0,530.0,55.0,0.0,82.0,0.0,241.0,36.0,44.0,1.1643307572368995
17942,302.0,40.71713147410359,233.0,457.0,0.0,28.0,48.0,0.0,99.0,0.0,263.0,44.0,71.0,1.0878322339648634
